reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
27.0,50.0,21.0,0,0,0,t,1.508400065999922,None,0,0,0,2,0.13122042000031797,,0.11613138600023376,0.13122042000031797,1.0171017020002182,1.0171017020002182,1.1342367790002754,2.5621567979997053,t,1.508400065999922,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
11.0,30.0,7.0,1,1,0,t,1.5344002109995927,None,0,1,1,0,2.5948172119997253,,2.57220414800031,2.5948172119997253,3.576694893000422,3.576694893000422,3.60523638199993,5.116020909999861,t,1.5344002109995927,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
15.0,35.0,13.0,2,2,0,l,6.302530221999405,None,0,2,2,1,5.135497350999685,,5.120352375000039,5.135497350999685,6.124850201999834,6.124850201999834,6.1397287899999355,12.430346455999825,l,6.302530221999405,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
78.0,80.0,162.0,3,3,0,t,1.9927652019996458,None,0,3,3,6,12.446826045000307,,12.439213065999866,12.446826045000307,13.434682639999664,13.434682639999664,13.449527206000312,15.439580238000417,t,1.9927652019996458,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
67.0,75.0,119.0,4,4,0,t,2.076852692999637,None,0,4,4,5,15.456059389000075,,15.448504453999703,15.456059389000075,16.44644703599988,16.44644703599988,16.4604394400003,18.53145788599977,t,2.076852692999637,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
40.0,55.0,62.0,5,5,0,t,5.2475880889996915,None,0,5,5,3,18.546263557999737,,18.53841150199969,18.546263557999737,19.530812062999757,19.530812062999757,19.54517446400041,24.784672941999816,t,5.2475880889996915,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
49.0,60.0,89.0,6,6,0,t,1.1378541119993315,None,0,6,6,4,24.799821259000055,,24.788762449999922,24.799821259000055,25.79115822499989,25.79115822499989,25.805235894999896,26.93420349400003,t,1.1378541119993315,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
11.0,30.0,7.0,7,0,1,t,1.0314923179994366,None,1,0,7,0,26.94953207100025,,26.938360719999764,26.94953207100025,27.937923468000008,27.937923468000008,27.952481416999944,28.97458596999968,t,1.0314923179994366,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
49.0,60.0,89.0,8,1,1,t,3.425068167999598,None,1,1,8,4,28.990430775000277,,28.979277047000323,28.990430775000277,29.976807172000008,29.976807172000008,29.99078064599962,33.4075303919999,t,3.425068167999598,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
15.0,35.0,13.0,9,2,1,l,1.8852237189994412,None,1,2,9,1,33.42372470800001,,33.41284015200017,33.42372470800001,34.413568363000195,34.413568363000195,34.42796184100007,36.30267367000033,l,1.8852237189994412,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
40.0,55.0,62.0,10,3,1,t,5.591029954000078,None,1,3,10,3,36.31829692999963,,36.30732705700029,36.31829692999963,37.309366256999965,37.309366256999965,37.32367480100038,42.915085775999614,t,5.591029954000078,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
78.0,80.0,162.0,11,4,1,t,1.4076885150007001,None,1,4,11,6,42.93109150700002,,42.91936430199985,42.93109150700002,43.923294719000296,43.923294719000296,43.938766809999834,45.346311293000326,t,1.4076885150007001,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
67.0,75.0,119.0,12,5,1,t,0.9695806089994221,None,1,5,12,5,45.3616387029997,,45.35050557900013,45.3616387029997,46.349753376999615,46.349753376999615,46.36712805000025,47.33157123300043,t,0.9695806089994221,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
27.0,50.0,21.0,13,6,1,l,1.858818761999828,None,1,6,13,2,47.346920668000166,,47.335528939999676,47.346920668000166,48.34274618099971,48.34274618099971,48.35918401300023,50.21753049600011,l,1.858818761999828,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
40.0,55.0,62.0,14,0,2,t,1.3272202969992577,None,2,0,14,3,50.2320844449996,,50.221541988000354,50.2320844449996,51.22553068999969,51.22553068999969,51.23946596600035,52.56084768300025,t,1.3272202969992577,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
78.0,80.0,162.0,15,1,2,t,1.68441967400031,None,2,1,15,6,52.576138784999785,,52.56489252600022,52.576138784999785,53.562769828000455,53.562769828000455,53.576848386000165,55.25036195899975,t,1.68441967400031,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
49.0,60.0,89.0,16,2,2,t,1.6014007570001922,None,2,2,16,4,55.265466769999875,,55.2544244769997,55.265466769999875,56.25853519900011,56.25853519900011,56.27264388900039,57.863913068999864,t,1.6014007570001922,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
67.0,75.0,119.0,17,3,2,t,1.2215121229992292,None,2,3,17,5,57.87973378100014,,57.86815110600037,57.87973378100014,58.87281187999997,58.87281187999997,58.88962388900018,60.10493602299994,t,1.2215121229992292,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
27.0,50.0,21.0,18,4,2,l,3.3701881960005267,None,2,4,18,2,60.12136631999965,,60.11028436499964,60.12136631999965,61.11298210200039,61.11298210200039,61.12705754600029,64.48747116600043,l,3.3701881960005267,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
11.0,30.0,7.0,19,5,2,l,1.9203713560000324,None,2,5,19,0,64.50268741800028,,64.49189433399988,64.50268741800028,65.4859864379996,65.4859864379996,65.50090416100011,67.42090243999974,l,1.9203713560000324,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
15.0,35.0,13.0,20,6,2,t,3.04330666199985,None,2,6,20,1,67.43739957599973,,67.42621253400011,67.43739957599973,68.41832373600027,68.41832373600027,68.45932897399962,71.4666289099996,t,3.04330666199985,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
11.0,30.0,7.0,21,0,3,l,22.396380839999438,None,3,0,21,0,71.48171432700019,,71.4706043619999,71.48171432700019,72.47039702500024,72.47039702500024,72.48625019799965,94.8765237739999,l,22.396380839999438,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
67.0,75.0,119.0,22,1,3,t,0.8126718670000628,None,3,1,22,5,94.892019248,,94.88084558399987,94.892019248,95.88751175299967,95.88751175299967,95.90332310699978,96.71614196999963,t,0.8126718670000628,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
49.0,60.0,89.0,23,2,3,t,1.211452503000146,None,3,2,23,4,96.73202456499985,,96.72063815999991,96.73202456499985,97.71852192999995,97.71852192999995,97.73379081999974,98.9366119919996,t,1.211452503000146,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
78.0,80.0,162.0,24,3,3,t,0.6321974889997364,None,3,3,24,6,98.95323895799993,,98.94101517800027,98.95323895799993,99.94618280499981,99.94618280499981,99.96047209799963,100.58584957899984,t,0.6321974889997364,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
27.0,50.0,21.0,25,4,3,l,1.224782910999238,None,3,4,25,2,100.60170049000044,,100.59023266700024,100.60170049000044,101.59336499799974,101.59336499799974,101.60749757099984,102.82290010300039,l,1.224782910999238,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
15.0,35.0,13.0,26,5,3,l,3.3629812680001123,None,3,5,26,1,102.83959733499978,,102.82852021100007,102.83959733499978,103.822616939,103.822616939,103.83797591100029,107.1893678739998,l,3.3629812680001123,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
40.0,55.0,62.0,27,6,3,t,3.712650847000077,None,3,6,27,3,107.2055671320004,,107.19456452800023,107.2055671320004,108.19613206099984,108.19613206099984,108.21003734199985,111.92308045499976,t,3.712650847000077,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
40.0,55.0,62.0,28,0,4,l,0.4427572220001821,None,4,0,28,3,111.93541998599994,,111.92340615600006,111.93541998599994,112.93209137400027,112.93209137400027,112.95820187899972,113.37788458500017,l,0.4427572220001821,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
49.0,60.0,89.0,29,1,4,t,0.8026342459997977,None,4,1,29,4,113.39372077200005,,113.38265665200015,113.39372077200005,114.38582749200032,114.38582749200032,114.40066674399986,115.20009297399974,t,0.8026342459997977,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
11.0,30.0,7.0,30,2,4,l,0.6133060230004048,None,4,2,30,0,115.21508843300035,,115.20405392900011,115.21508843300035,116.19772157100033,116.19772157100033,116.21130555400032,116.82208012499996,l,0.6133060230004048,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
78.0,80.0,162.0,31,3,4,t,0.4089561870005127,None,4,3,31,6,116.83872207599961,,116.82775954699991,116.83872207599961,117.83217878199957,117.83217878199957,117.848766135,118.2442827750001,t,0.4089561870005127,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
27.0,50.0,21.0,32,4,4,l,1.837198021000404,None,4,4,32,2,118.25978527700045,,118.24826149799992,118.25978527700045,119.25007933199959,119.25007933199959,119.26460392399986,121.10161702299956,l,1.837198021000404,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
67.0,75.0,119.0,33,5,4,t,0.5768831900004443,None,4,5,33,5,121.11679043599997,,121.10584370800007,121.11679043599997,122.10589368500041,122.10589368500041,122.12094035799964,122.68786737400023,t,0.5768831900004443,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
15.0,35.0,13.0,34,6,4,l,0.6157194930001424,None,4,6,34,1,122.7044466970001,,122.6933004499997,122.7044466970001,123.69618441199964,123.69618441199964,123.71067665400005,124.31979460500042,l,0.6157194930001424,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
11.0,30.0,7.0,35,0,5,l,0.6476345270002639,None,5,0,35,0,124.33517829300035,,124.3243525629996,124.33517829300035,125.3310638869998,125.3310638869998,125.34444844900008,125.98418396600027,l,0.6476345270002639,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
78.0,80.0,162.0,36,1,5,t,0.602159030000621,None,5,1,36,6,125.99932170099964,,125.98817110100026,125.99932170099964,126.98378496300029,126.98378496300029,126.99875588699979,127.59900535999986,t,0.602159030000621,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
40.0,55.0,62.0,37,2,5,t,2.27807506299996,None,5,2,37,3,127.61773685499975,,127.603033546,127.61773685499975,128.60719684200012,128.60719684200012,128.6216027219998,130.89205143799973,t,2.27807506299996,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
67.0,75.0,119.0,38,3,5,t,0.6871421819996613,None,5,3,38,5,130.90772871199988,,130.8961735160001,130.90772871199988,131.90831085399986,131.90831085399986,131.92589705000046,132.59820821500034,t,0.6871421819996613,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
49.0,60.0,89.0,39,4,5,t,0.9666019699998287,None,5,4,39,4,132.61340120499972,,132.60253297800045,132.61340120499972,133.6039201780004,133.6039201780004,133.61955993500032,134.57589571799963,t,0.9666019699998287,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
27.0,50.0,21.0,40,5,5,l,1.2472247870000501,None,5,5,40,2,134.59122531100002,,134.58018452800025,134.59122531100002,135.58250260299974,135.58250260299974,135.59828991599989,136.83872555499966,l,1.2472247870000501,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
15.0,35.0,13.0,41,6,5,l,0.8127626699997563,None,5,6,41,1,136.85490332500012,,136.8438096359996,136.85490332500012,137.84736210499977,137.84736210499977,137.86108796200006,138.66546382199977,l,0.8127626699997563,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
78.0,80.0,162.0,42,0,6,t,1.05578710699956,None,6,0,42,6,138.6805974230001,,138.6694361359996,138.6805974230001,139.67325143499966,139.67325143499966,139.68778862100044,140.7485015250004,t,1.05578710699956,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
11.0,30.0,7.0,43,1,6,l,1.67420240499996,None,6,1,43,0,140.76163251100024,,140.75258600800043,140.76163251100024,141.75794601399957,141.75794601399957,141.7744067679996,143.43922262500018,l,1.67420240499996,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
15.0,35.0,13.0,44,2,6,l,2.0389044120001927,None,6,2,44,1,143.4548572980002,,143.44420202699985,143.4548572980002,144.4494314630001,144.4494314630001,144.46398066999973,146.4948298219997,l,2.0389044120001927,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
40.0,55.0,62.0,45,3,6,t,0.772461946000476,None,6,3,45,3,146.51014369299992,,146.49882321800033,146.51014369299992,147.50305140599994,147.50305140599994,147.51892112299993,148.27802875399993,t,0.772461946000476,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
27.0,50.0,21.0,46,4,6,l,1.1529093279996232,None,6,4,46,2,148.29318344199964,,148.28204146400003,148.29318344199964,149.27759203700043,149.27759203700043,149.29202329599957,150.43528708099984,l,1.1529093279996232,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
67.0,75.0,119.0,47,5,6,t,0.9234893269995155,None,6,5,47,5,150.45054271800018,,150.43964581300042,150.45054271800018,151.43693252699995,151.43693252699995,151.45145589500044,152.36472716800017,t,0.9234893269995155,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
49.0,60.0,89.0,48,6,6,t,1.8603417619997344,None,6,6,48,4,152.38031284099998,,152.36893585800044,152.38031284099998,153.37217512900042,153.37217512900042,153.38745330100028,155.24065327300013,t,1.8603417619997344,None,753973,001,2024-11-21_22h17.42.614,delay discounting,2024.2.1,81.04673610292033,2024-11-21 22h17.59.031679 +0530,
